Date,Close,High,Low,Open,Volume
2016-02-16,407.488,408.945,401.432,401.432,73093104
2016-02-17,416.322,421.167,406.784,407.656,83193600
2016-02-18,422.373,425.996,415.638,416.572,76752600
2016-02-19,420.785,423.104,417.604,422.73,55711300
2016-02-20,437.164,441.984,421.601,421.601,93992096
2016-02-21,438.798,448.046,429.077,437.773,89820704
2016-02-22,437.748,439.045,432.917,438.989,85385200
2016-02-23,420.736,439.858,417.821,438.255,85244896
2016-02-24,424.955,425.55,413.907,420.956,67743696
2016-02-25,424.544,427.719,420.415,425.037,70798000
2016-02-26,432.152,432.152,421.62,424.629,61486000
2016-02-27,432.519,434.231,428.103,432.839,41893600
2016-02-28,433.504,435.683,423.82,432.571,53033400
2016-02-29,437.697,441.507,431.693,433.438,60694700
2016-03-01,435.123,439.653,432.319,437.917,74895800
2016-03-02,423.989,435.917,423.989,435.131,74955296
2016-03-03,421.651,425.373,419.411,423.912,100484000
2016-03-04,410.939,425.178,410.939,421.836,90856096
2016-03-05,400.57,411.257,394.035,410.781,135384992
2016-03-06,407.707,411.907,395.778,400.525,91212496
2016-03-07,414.321,415.917,406.309,407.757,85762400
2016-03-08,413.972,416.243,411.094,414.465,70311696
2016-03-09,414.86,416.032,411.606,413.894,70012304
2016-03-10,417.131,417.512,413.251,414.744,81022896
2016-03-11,421.69,423.926,417.013,417.238,73969696
2016-03-12,411.624,421.795,410.094,421.605,92712896
2016-03-13,414.065,416.604,411.642,411.648,74322800
2016-03-14,416.438,416.684,414.201,414.201,95259400
2016-03-15,416.83,418.131,414.985,416.388,66781700
2016-03-16,417.011,417.686,415.912,416.888,65185800
2016-03-17,420.621,420.997,417.889,417.889,83528600
2016-03-18,409.548,420.547,406.137,420.547,104940000
2016-03-19,410.444,410.984,407.23,409.265,58423000
2016-03-20,413.755,414.625,410.401,410.401,45947900
2016-03-21,413.307,413.418,410.381,413.418,61655400
2016-03-22,418.089,418.375,412.531,413.132,66813300
2016-03-23,418.041,419.268,417.364,418.161,61444200
2016-03-24,416.394,418.68,415.486,418.424,68346704
2016-03-25,417.177,418.08,415.558,416.508,52560000
2016-03-26,417.945,418.987,416.259,417.365,44650400
2016-03-27,426.765,428.797,417.711,418.14,71229400
2016-03-28,424.231,426.857,423.293,426.548,68522800
2016-03-29,416.516,426.203,412.681,424.304,75411504
2016-03-30,414.816,416.834,412.496,416.834,66034100
2016-03-31,416.729,418.369,415.257,415.257,60215200
2016-04-01,417.96,418.173,415.831,416.76,51235700
2016-04-02,420.873,422.081,418.422,418.422,45681200
2016-04-03,420.904,421.58,419.697,421.173,38053700
2016-04-04,421.444,422.343,419.601,421.299,50634300
2016-04-05,424.03,424.257,420.614,421.017,60718000
2016-04-06,423.413,424.527,422.729,424.284,59091000
2016-04-07,422.745,423.657,420.518,423.62,57858600
2016-04-08,420.349,425.361,419.635,422.907,63454700
2016-04-09,419.411,420.891,416.515,420.811,49792700
2016-04-10,421.564,422.435,419.257,419.592,73478600
2016-04-11,422.483,422.739,420.533,421.872,50747500
2016-04-12,425.19,427.277,422.843,422.843,70728800
2016-04-13,423.734,426.658,422.916,425.632,69060400
2016-04-14,424.282,425.371,423.013,423.935,45281000
2016-04-15,429.713,429.928,424.427,424.427,54801500
2016-04-16,430.572,432.625,428.984,429.575,39392800
2016-04-17,427.399,431.371,426.079,430.636,52125900
2016-04-18,428.591,429.274,427.086,427.611,55670900
2016-04-19,435.509,436.02,428.104,428.703,52810500
2016-04-20,441.389,443.054,434.406,435.324,72890096
2016-04-21,449.425,450.548,440.952,441.416,68204704
2016-04-22,445.737,449.81,444.15,449.688,58804400
2016-04-23,450.282,450.282,444.331,445.861,50485400
2016-04-24,458.555,460.146,448.928,450.56,68198400
2016-04-25,461.426,466.62,453.592,459.121,87091800
2016-04-26,466.089,467.965,461.621,461.648,78971904
2016-04-27,444.687,467.079,444.134,466.262,93564896
2016-04-28,449.011,449.551,436.65,445.038,74064704
2016-04-29,455.097,455.384,446.017,449.408,49258500
2016-04-30,448.318,455.587,447.697,455.178,69322600
2016-05-01,451.875,452.479,447.927,448.484,40660100
2016-05-02,444.669,452.445,441.776,451.933,92127000
2016-05-03,450.304,451.097,442.617,444.727,59366400
2016-05-04,446.722,450.378,445.63,450.183,50407300
2016-05-05,447.976,448.506,445.883,446.711,50440800
2016-05-06,459.603,461.375,447.068,447.942,72796800
2016-05-07,458.536,460.675,457.324,459.639,38364500
2016-05-08,458.548,459.417,455.983,458.429,40315000
2016-05-09,460.483,462.481,456.531,458.206,55493100
2016-05-10,450.895,461.929,448.954,460.518,58956100
2016-05-11,452.728,454.576,450.864,450.864,50605200
2016-05-12,454.766,454.949,449.25,452.447,59849300
2016-05-13,455.67,457.055,453.453,454.85,60845000
2016-05-14,455.671,456.836,454.786,455.823,37209000
2016-05-15,457.568,458.692,455.459,455.759,28514000
2016-05-16,454.163,458.2,452.945,457.586,59171500
2016-05-17,453.783,455.072,453.605,454.009,64100300
2016-05-18,454.619,455.998,453.299,453.691,86850096
2016-05-19,438.715,454.633,438.715,454.524,96027400
2016-05-20,442.676,444.054,437.389,437.793,81987904
2016-05-21,443.188,443.778,441.706,442.966,42762300
2016-05-22,439.323,443.427,439.035,443.218,39657600
2016-05-23,444.155,444.345,438.823,439.348,50582500
2016-05-24,445.981,447.1,443.93,444.291,65783100
2016-05-25,449.599,450.298,446.062,446.062,65231000
2016-05-26,453.384,453.644,447.896,449.672,65203800
2016-05-27,473.464,478.149,453.521,453.521,164780992
2016-05-28,530.04,533.473,472.699,473.029,181199008
2016-05-29,526.233,553.96,512.179,527.477,148736992
2016-05-30,533.864,544.349,522.963,528.471,87958704
2016-05-31,531.386,546.618,520.662,534.191,138450000
2016-06-01,536.92,543.08,525.636,531.107,86061800
2016-06-02,537.972,540.352,533.078,536.515,60378200
2016-06-03,569.194,574.638,536.92,537.682,122020000
2016-06-04,572.727,590.132,564.238,569.705,94925296
2016-06-05,574.977,582.808,569.178,573.308,68874096
2016-06-06,585.537,586.47,574.602,574.602,72138896
2016-06-07,576.597,590.259,567.514,585.445,107770000
2016-06-08,581.645,582.839,573.13,577.167,80265800
2016-06-09,574.63,582.203,570.951,582.203,71301000
2016-06-10,577.47,579.127,573.325,575.837,66991900
2016-06-11,606.727,607.116,578.674,578.674,82357000
2016-06-12,672.784,684.844,607.039,609.684,277084992
2016-06-13,704.376,716.004,664.487,671.654,243295008
2016-06-14,685.559,704.504,662.804,704.504,186694000
2016-06-15,694.469,696.303,672.561,685.685,99223800
2016-06-16,766.308,773.722,696.523,696.523,271633984
2016-06-17,748.909,775.356,716.556,768.487,363320992
2016-06-18,756.227,777.99,733.929,748.756,252718000
2016-06-19,763.781,766.621,745.628,756.688,136184992
2016-06-20,737.226,764.084,732.727,763.927,174511008
2016-06-21,666.652,735.883,639.07,735.883,309944000
2016-06-22,596.116,678.67,587.483,665.915,266392992
2016-06-23,623.977,629.327,558.139,597.443,253462000
2016-06-24,665.299,681.727,625.272,625.575,224316992
2016-06-25,665.123,691.731,646.559,665.281,126656000
2016-06-26,629.367,665.98,616.934,665.931,109225000
2016-06-27,655.275,655.275,620.524,629.349,122134000
2016-06-28,647.001,659.248,637.773,658.102,138384992
2016-06-29,639.89,644.682,628.284,644.122,142456000
2016-06-30,673.337,675.403,636.608,640.591,138980000
2016-07-01,676.296,686.154,669.594,672.515,134431008
2016-07-02,703.702,703.702,676.399,676.734,112354000
2016-07-03,658.664,704.968,649.009,704.968,129512000
2016-07-04,683.662,683.662,650.508,658.804,92008400
2016-07-05,670.627,683.491,665.066,683.209,130476000
2016-07-06,677.331,681.898,670.418,670.418,134960992
2016-07-07,640.562,682.432,611.834,678.09,258091008
2016-07-08,666.523,666.707,636.467,640.688,141970000
2016-07-09,650.96,666.384,633.399,666.384,180536000
2016-07-10,649.36,652.294,641.264,650.599,102532000
2016-07-11,647.659,659.629,644.98,648.484,107910000
2016-07-12,664.551,675.259,646.779,648.283,138172992
2016-07-13,654.468,668.7,654.468,664.797,131449000
2016-07-14,658.078,662.902,652.923,652.923,98511400
2016-07-15,663.255,667.077,659.04,659.171,81673104
2016-07-16,660.767,666.46,659.334,663.781,50330200
2016-07-17,679.459,682.365,661.993,661.993,74407904
2016-07-18,673.106,681.555,668.625,679.809,69465000
2016-07-19,672.864,673.277,667.632,672.738,61203300
2016-07-20,665.685,672.929,663.36,672.806,94636400
2016-07-21,665.012,666.219,660.415,665.228,60491800
2016-07-22,650.619,666.583,646.722,664.922,134169000
2016-07-23,655.556,656.366,648.524,650.726,69532200
2016-07-24,661.285,663.11,652.793,655.41,118184000
2016-07-25,654.097,661.828,653.395,661.263,78176496
2016-07-26,651.784,656.225,645.879,654.226,225135008
2016-07-27,654.352,657.456,648.447,651.627,147460992
2016-07-28,655.035,657.595,654.492,654.492,86428400
2016-07-29,656.992,657.796,654.786,655.111,60703500
2016-07-30,655.047,658.223,654.209,657.012,38456100
2016-07-31,624.681,655.285,624.365,655.1,110818000
2016-08-01,606.272,626.119,605.884,624.602,121887000
2016-08-02,547.465,612.848,531.334,606.397,330932992
2016-08-03,566.355,573.36,541.547,548.656,207982000
2016-08-04,578.289,579.496,565.777,566.329,125292000
2016-08-05,575.043,578.281,569.982,578.281,66127900
2016-08-06,587.778,588.396,569.469,575.03,80797296
2016-08-07,592.69,597.513,586.816,587.771,82398400
2016-08-08,591.054,592.994,588.047,592.736,61194100
2016-08-09,587.801,591.091,584.793,591.038,92228096
2016-08-10,592.103,599.984,586.371,587.648,102905000
2016-08-11,589.12,597.542,589.12,592.124,74514400
2016-08-12,587.559,589.91,583.811,588.798,69218000
2016-08-13,585.588,589.774,584.979,587.357,43563000
2016-08-14,570.473,585.666,564.781,585.589,60851100
2016-08-15,567.24,573.58,563.24,570.494,57262300
2016-08-16,577.439,581.738,566.716,567.243,58405200
2016-08-17,573.216,580.894,571.43,577.761,54443000
2016-08-18,574.318,577.792,573.43,573.707,59896600
2016-08-19,575.63,578.238,574.182,574.339,50631600
2016-08-20,581.697,582.818,575.457,576.084,45301400
2016-08-21,581.308,584.158,580.218,581.939,38299400
2016-08-22,586.753,588.448,580.594,581.311,72844000
2016-08-23,583.415,589.474,581.634,586.771,85349200
2016-08-24,580.182,583.59,579.855,583.412,56328200
2016-08-25,577.761,580.451,575.167,580.18,136130000
2016-08-26,579.651,580.623,576.858,577.753,48856800
2016-08-27,569.947,579.845,568.63,579.452,59698300
2016-08-28,573.912,574.038,569.74,569.83,86301600
2016-08-29,574.107,576.278,573.465,574.071,110398000
2016-08-30,577.503,578.357,574.114,574.114,70342400
2016-08-31,575.472,577.861,573.642,577.591,75840896
2016-09-01,572.303,576.311,571.814,575.546,76923400
2016-09-02,575.537,575.643,570.811,572.41,79910800
2016-09-03,598.212,599.5,574.056,575.555,159014000
2016-09-04,608.634,611.837,596.848,598.59,97942896
2016-09-05,606.59,609.055,602.242,608.99,82446800
2016-09-06,610.436,610.83,605.091,606.506,78529104
2016-09-07,614.544,614.545,608.513,610.573,75032400
2016-09-08,626.316,628.77,613.844,614.635,86713000
2016-09-09,622.861,626.83,620.263,626.352,64550200
2016-09-10,623.509,625.095,622.395,622.927,45016800
2016-09-11,606.719,628.818,600.506,623.424,73610800
2016-09-12,608.243,608.459,605.411,607.005,72812304
2016-09-13,609.241,611.193,606.925,608.025,86920600
2016-09-14,610.684,611.952,608.41,608.841,47877700
2016-09-15,607.155,611.086,607.155,610.588,59464600
2016-09-16,606.973,609.261,606.735,607.246,64963400
2016-09-17,605.984,607.86,605.192,607.218,37140300
2016-09-18,609.874,610.158,605.856,606.283,48679400
2016-09-19,609.227,610.932,608.27,609.871,54796400
2016-09-20,608.312,609.525,607.938,609.254,72710896
2016-09-21,597.149,603.588,595.883,603.588,82776200
2016-09-22,596.298,598.487,596.213,597.279,67085300
2016-09-23,602.842,603.205,595.786,596.199,51067000
2016-09-24,602.625,604.58,602.045,602.961,35359500
2016-09-25,600.826,603.381,599.711,602.749,33977800
2016-09-26,608.043,608.143,600.349,600.807,59153800
2016-09-27,606.166,608.248,604.11,608.022,49422400
2016-09-28,604.728,606.59,604.607,606.243,48722600
2016-09-29,605.693,606.824,604.848,605.019,55658600
2016-09-30,609.735,609.735,604.142,605.715,56122400
2016-10-01,613.983,615.237,609.929,609.929,56357000
2016-10-02,610.892,614.005,609.682,613.948,39249800
2016-10-03,612.133,612.568,610.455,610.968,46798300
2016-10-04,610.204,612.054,609.479,612.052,49801600
2016-10-05,612.511,613.814,609.617,610.218,68077504
2016-10-06,613.021,613.819,611.469,612.47,56812100
2016-10-07,617.121,617.912,611.821,612.608,64071400
2016-10-08,619.108,619.849,617.341,617.341,42345900
2016-10-09,616.752,619.198,616.607,619.172,39243400
2016-10-10,618.994,621.318,616.197,616.822,67481104
2016-10-11,641.072,642.08,618.5,619.238,103590000
2016-10-12,636.192,641.337,635.965,640.871,92370200
2016-10-13,636.786,638.833,635.029,636.03,61620700
2016-10-14,640.378,641.285,637.008,637.008,58144600
2016-10-15,638.646,642.102,637.39,640.311,39035400
2016-10-16,641.631,642.898,638.901,639.083,40298100
2016-10-17,639.193,642.328,638.663,641.818,58063600
2016-10-18,637.96,640.736,635.996,639.411,65546700
2016-10-19,630.52,638.874,628.013,638.134,69381696
2016-10-20,630.857,631.917,628.258,630.663,56957300
2016-10-21,632.828,634.094,630.694,630.825,55951000
2016-10-22,657.294,658.197,632.85,633.136,78556496
2016-10-23,657.071,661.129,653.886,657.621,54474600
2016-10-24,653.761,657.252,652.595,657.161,62218200
2016-10-25,657.588,664.424,653.698,654.002,90378800
2016-10-26,678.304,679.728,657.678,657.678,88877104
2016-10-27,688.313,688.594,678.04,678.214,96105296
2016-10-28,689.651,690.444,684.162,688,81145504
2016-10-29,714.479,720.402,690.052,690.289,134760992
2016-10-30,701.864,714.118,696.475,714.118,100665000
2016-10-31,700.972,709.289,691.682,702.64,97064400
2016-11-01,729.793,736.452,701.337,701.337,130527000
2016-11-02,740.829,740.829,722.349,730.066,84865200
2016-11-03,688.7,745.773,678.156,742.346,172808000
2016-11-04,703.235,706.93,685.563,689.124,99907696
2016-11-05,703.418,707.51,697.739,703.525,53752300
2016-11-06,711.522,714.258,699.56,703.812,59902200
2016-11-07,703.131,710.736,699.903,710.736,65047100
2016-11-08,709.848,712.987,702.39,703.089,79660800
2016-11-09,723.273,740.046,708.61,709.825,132429000
2016-11-10,715.534,723.018,711.21,722.844,68807800
2016-11-11,716.411,718.318,714.41,715.555,63119700
2016-11-12,705.054,717.148,704.035,716.752,64622500
2016-11-13,702.031,705.257,687.315,705.196,80318096
2016-11-14,705.021,706.284,699.808,701.997,62993000
2016-11-15,711.619,715.718,705.26,705.794,72038496
2016-11-16,744.198,747.615,709.039,711.167,141294000
2016-11-17,740.977,755.645,739.511,744.876,108579000
2016-11-18,751.585,752.882,736.89,740.705,87363104
2016-11-19,751.616,756.237,744.467,751.833,110608000
2016-11-20,731.026,755.48,717.944,751.879,154116000
2016-11-21,739.248,741.722,730.51,731.265,60802400
2016-11-22,751.347,753.87,736.527,739.643,129906000
2016-11-23,744.594,752.25,738.924,751.741,76543800
2016-11-24,740.289,746.832,733.49,744.62,85919296
2016-11-25,741.649,741.649,734.591,740.442,67807600
2016-11-26,735.382,742.214,729.625,741.511,54962700
2016-11-27,732.035,739.018,731.085,735.437,52601800
2016-11-28,735.813,738.006,732.484,732.484,61888600
2016-11-29,735.604,737.471,734.559,736.329,68511104
2016-11-30,745.691,747.929,736.265,736.284,84070800
2016-12-01,756.774,758.275,746.046,746.046,80461904
2016-12-02,777.944,781.296,757.545,757.545,127605000
2016-12-03,771.155,778.248,764.856,778.248,69547296
2016-12-04,773.872,773.872,768.161,771.638,60557900
2016-12-05,758.7,773.468,751.713,773.394,106363000
2016-12-06,764.224,765.622,758.72,758.72,116218000
2016-12-07,768.132,771.543,759.75,764.211,96426096
2016-12-08,770.81,774.698,765.946,768.076,80111904
2016-12-09,772.794,774.528,769.649,769.944,68705296
2016-12-10,774.65,777.092,772.91,773.023,53843100
2016-12-11,769.731,774.798,765.412,774.752,57313400
2016-12-12,780.087,781.922,770.04,770.04,76571000
2016-12-13,780.556,788.46,777.962,780.647,81645600
2016-12-14,781.481,782.034,776.839,780.005,75979000
2016-12-15,778.088,781.435,777.802,780.07,81580096
2016-12-16,784.907,785.032,778.963,778.963,83608200
2016-12-17,790.829,792.509,784.864,785.166,78989800
2016-12-18,790.53,794.737,788.026,791.008,60524400
2016-12-19,792.714,793.611,790.32,790.692,74886400
2016-12-20,800.876,801.337,791.497,792.247,99629296
2016-12-21,834.281,834.281,799.405,800.644,155576000
2016-12-22,864.54,875.782,834.149,834.18,200027008
2016-12-23,921.984,925.117,864.677,864.888,275564000
2016-12-24,898.822,923.479,886.335,922.18,137727008
2016-12-25,896.183,899.652,862.424,899.652,143664992
2016-12-26,907.61,913.184,896.898,896.905,123771000
2016-12-27,933.198,940.048,904.255,908.354,167308000
2016-12-28,975.921,975.921,934.831,934.831,236630000
2016-12-29,973.497,979.397,954.503,975.125,199320000
2016-12-30,961.238,972.535,934.833,972.535,187474000
2016-12-31,963.743,963.743,947.236,960.627,99135104
2017-01-01,998.325,1003.08,958.699,963.658,147775008
2017-01-02,1021.75,1031.39,996.702,998.617,222184992
2017-01-03,1043.84,1044.08,1021.6,1021.6,185168000
2017-01-04,1154.73,1159.42,1044.4,1044.4,344945984
2017-01-05,1013.38,1191.1,910.417,1156.73,510199008
2017-01-06,902.201,1046.81,883.944,1014.24,351876000
2017-01-07,908.585,908.585,823.556,903.487,279550016
2017-01-08,911.199,942.724,887.249,908.175,158715008
2017-01-09,902.828,913.686,879.807,913.244,141876992
2017-01-10,907.679,914.873,901.06,902.44,115808000
2017-01-11,777.757,919.448,762.765,908.115,310928992
2017-01-12,804.834,826.246,755.756,775.178,222326000
2017-01-13,823.984,829.001,780.003,803.737,168968000
2017-01-14,818.412,835.085,812.456,825.142,93063296
2017-01-15,821.798,823.307,812.871,818.142,71013600
2017-01-16,831.534,834.53,820.271,821.783,82755200
2017-01-17,907.938,910.561,830.796,830.946,155095008
